user_id,ip_address,device_fingerprint,geo_location,session_duration_min,amount,currency,login_status,kyc_status,page_views,is_anomaly,anomaly_type,event_id,timestamp,event_type
user_0067,103.4.114.89,65223c78f2ad,Australia,0.0,0.0,USD,,,0,0,,PE_015949,2025-02-05 10:57:18.000000,logout
user_0086,210.171.158.131,19731966b894,Japan,10.9,0.0,USD,success,,12,0,,PE_022443,2025-02-05 11:06:55.000000,login
user_0482,81.2.218.139,722897558937,UK,10.7,0.0,USD,success,,6,1,structuring,PE_021756,2025-02-05 11:14:03.000000,login
user_0022,210.171.25.80,d24036421560,Japan,0.0,0.0,USD,,,0,0,,PE_009285,2025-02-05 11:14:48.000000,logout
user_0086,210.171.158.131,19731966b894,Japan,0.0,0.0,USD,,,0,0,,PE_022444,2025-02-05 11:17:49.000000,logout
user_0034,72.34.202.78,189e5a4571a7,US_East,21.9,0.0,USD,success,,10,0,,PE_015544,2025-02-05 11:20:50.000000,login
user_0482,81.2.218.139,722897558937,UK,0.0,0.0,USD,,,0,1,structuring,PE_021757,2025-02-05 11:24:45.000000,logout
user_0033,103.21.144.141,40d45c8ee16e,Singapore,22.9,0.0,USD,success,,9,0,,PE_020025,2025-02-05 11:25:04.000000,login
user_0237,64.18.125.184,ebed226633dc,US_West,3.7,0.0,USD,success,,11,0,,PE_001927,2025-02-05 11:30:40.000000,login
user_0237,64.18.125.184,ebed226633dc,US_West,0.0,0.0,USD,,,0,0,,PE_001928,2025-02-05 11:34:22.000000,logout
user_0437,64.18.48.122,feac3d93c852,US_West,0.0,0.0,USD,,,0,1,volume_spike,PE_004853,2025-02-05 11:34:34.000000,logout
user_0354,81.2.149.200,b09dadb9e4ac,UK,14.5,0.0,USD,success,,12,0,,PE_013849,2025-02-05 11:39:30.000000,login
user_0033,103.21.144.141,40d45c8ee16e,Singapore,0.0,0.0,USD,,,0,0,,PE_020027,2025-02-05 11:41:31.542529,support_ticket
user_0034,72.34.202.78,189e5a4571a7,US_East,0.0,0.0,USD,,,0,0,,PE_015545,2025-02-05 11:42:44.000000,logout
user_0033,103.21.144.141,40d45c8ee16e,Singapore,0.0,0.0,USD,,,0,0,,PE_020026,2025-02-05 11:47:58.000000,logout
user_0354,81.2.149.200,b09dadb9e4ac,UK,0.0,0.0,USD,,,0,0,,PE_013850,2025-02-05 11:54:00.000000,logout
user_0433,103.21.207.74,9df501244c23,Singapore,15.8,0.0,USD,success,,11,1,structuring,PE_024683,2025-02-05 11:58:44.000000,login
user_0433,103.21.207.74,9df501244c23,Singapore,0.0,893.72,USD,,,0,1,structuring,PE_024686,2025-02-05 11:59:31.614219,deposit
user_0433,103.21.207.74,9df501244c23,Singapore,0.0,495.78,USD,,,0,1,structuring,PE_024685,2025-02-05 12:00:17.313764,deposit
user_0433,103.21.207.74,9df501244c23,Singapore,0.0,448.6,USD,,,0,1,structuring,PE_024688,2025-02-05 12:01:14.134732,deposit
user_0433,103.21.207.74,9df501244c23,Singapore,0.0,929.51,USD,,,0,1,structuring,PE_024687,2025-02-05 12:01:24.704551,deposit
user_0149,64.18.82.204,87ddf82f14b7,US_West,7.0,0.0,USD,success,,11,0,,PE_002568,2025-02-05 12:05:52.000000,login
user_0433,103.21.207.74,9df501244c23,Singapore,0.0,227.0,USD,,,0,1,structuring,PE_024689,2025-02-05 12:08:17.834171,deposit
user_0446,72.34.8.197,d88b177e3c4c,US_East,6.3,0.0,USD,success,,6,1,single_instrument,PE_002630,2025-02-05 12:10:18.000000,login
user_0149,64.18.82.204,87ddf82f14b7,US_West,0.0,0.0,USD,,,0,0,,PE_002569,2025-02-05 12:12:52.000000,logout
user_0446,72.34.8.197,d88b177e3c4c,US_East,0.0,0.0,USD,,,0,1,single_instrument,PE_002632,2025-02-05 12:13:08.419232,account_modification
user_0475,81.2.51.42,92731ca789be,UK,6.6,0.0,USD,success,,3,1,consistent_profit|rapid_kyc_withdrawal,PE_005555,2025-02-05 12:14:27.000000,login
user_0433,103.21.207.74,9df501244c23,Singapore,0.0,0.0,USD,,,0,1,structuring,PE_024684,2025-02-05 12:14:32.000000,logout
user_0446,72.34.8.197,d88b177e3c4c,US_East,0.0,0.0,USD,,,0,1,single_instrument,PE_002631,2025-02-05 12:16:36.000000,logout
user_0132,81.2.235.37,85af76a4313b,UK,78.9,0.0,USD,success,,7,0,,PE_008793,2025-02-05 12:17:17.000000,login
user_0475,81.2.51.42,92731ca789be,UK,0.0,0.0,USD,,,0,1,consistent_profit|rapid_kyc_withdrawal,PE_005556,2025-02-05 12:21:03.000000,logout
user_0282,94.56.8.246,041e9b87cf05,UAE,40.0,0.0,USD,success,,6,0,,PE_000942,2025-02-05 12:30:40.000000,login
user_0132,81.2.235.37,85af76a4313b,UK,0.0,338.52,USD,,,0,0,,PE_008795,2025-02-05 12:41:06.219664,withdrawal
user_0455,103.4.42.95,6c25ab9b2711,Australia,3.4,0.0,USD,success,,6,1,volume_spike,PE_024074,2025-02-05 12:46:20.000000,login
user_0134,64.18.147.40,809d56c520fb,US_West,8.7,0.0,USD,success,,8,0,,PE_007520,2025-02-05 12:46:48.000000,login
user_0455,103.4.42.95,6c25ab9b2711,Australia,0.0,0.0,USD,,,0,1,volume_spike,PE_024077,2025-02-05 12:48:32.149755,support_ticket
user_0455,103.4.42.95,6c25ab9b2711,Australia,0.0,138.35,USD,,,0,1,volume_spike,PE_024076,2025-02-05 12:48:52.596502,withdrawal
user_0455,103.4.42.95,6c25ab9b2711,Australia,0.0,0.0,USD,,,0,1,volume_spike,PE_024075,2025-02-05 12:49:44.000000,logout
user_0134,64.18.147.40,809d56c520fb,US_West,0.0,0.0,USD,,,0,0,,PE_007522,2025-02-05 12:50:00.990292,document_upload
user_0158,103.21.188.84,bd50b54ba731,Singapore,10.5,0.0,USD,success,,3,0,,PE_003067,2025-02-05 12:50:33.000000,login
user_0134,64.18.147.40,809d56c520fb,US_West,0.0,0.0,USD,,,0,0,,PE_007521,2025-02-05 12:55:30.000000,logout
user_0250,103.21.245.131,6a96b5a006a3,Singapore,9.0,0.0,USD,success,,16,0,,PE_016273,2025-02-05 13:00:20.000000,login
user_0158,103.21.188.84,bd50b54ba731,Singapore,0.0,0.0,USD,,,0,0,,PE_003068,2025-02-05 13:01:03.000000,logout
user_0074,103.4.139.133,cca7cf94398f,Australia,21.7,0.0,USD,success,,11,0,,PE_012811,2025-02-05 13:04:07.000000,login
user_0457,103.4.82.233,a844e9e6c3a8,Australia,5.7,0.0,USD,success,,17,1,single_instrument,PE_021009,2025-02-05 13:04:46.000000,login
user_0457,103.4.82.233,a844e9e6c3a8,Australia,0.0,822.47,USD,,,0,1,single_instrument,PE_021011,2025-02-05 13:08:20.078654,withdrawal
user_0250,103.21.245.131,6a96b5a006a3,Singapore,0.0,0.0,USD,,,0,0,,PE_016274,2025-02-05 13:09:20.000000,logout
user_0457,103.4.82.233,a844e9e6c3a8,Australia,0.0,0.0,USD,,,0,1,single_instrument,PE_021010,2025-02-05 13:10:28.000000,logout
user_0282,94.56.8.246,041e9b87cf05,UAE,0.0,0.0,USD,,,0,0,,PE_000943,2025-02-05 13:10:40.000000,logout
user_0227,85.214.105.44,e4f7bda18320,Germany,31.8,0.0,USD,success,,10,0,,PE_014419,2025-02-05 13:19:31.000000,login
user_0074,103.4.139.133,cca7cf94398f,Australia,0.0,0.0,USD,,,0,0,,PE_012812,2025-02-05 13:25:49.000000,logout
user_0099,81.2.183.223,232b182d952d,UK,19.4,0.0,USD,success,,15,0,,PE_014693,2025-02-05 13:33:12.000000,login
user_0315,64.18.138.204,face7eb84e96,US_West,9.1,0.0,USD,success,,14,0,,PE_014191,2025-02-05 13:34:10.000000,login
user_0132,81.2.235.37,85af76a4313b,UK,0.0,0.0,USD,,,0,0,,PE_008794,2025-02-05 13:36:11.000000,logout
user_0248,64.18.88.140,75f23c61beab,US_West,4.6,0.0,USD,success,,8,0,,PE_006516,2025-02-05 13:39:18.000000,login
user_0070,85.214.17.22,d1d171d844b0,Germany,3.6,0.0,USD,success,,8,0,,PE_018067,2025-02-05 13:41:54.000000,login
user_0070,85.214.17.22,d1d171d844b0,Germany,0.0,329.13,USD,,,0,0,,PE_018070,2025-02-05 13:42:54.635994,withdrawal
user_0368,94.56.229.178,aedf0cd4eda5,UAE,11.8,0.0,USD,success,,6,0,,PE_015055,2025-02-05 13:43:10.000000,login
user_0315,64.18.138.204,face7eb84e96,US_West,0.0,0.0,USD,,,0,0,,PE_014192,2025-02-05 13:43:16.000000,logout
user_0248,64.18.88.140,75f23c61beab,US_West,0.0,0.0,USD,,,0,0,,PE_006517,2025-02-05 13:43:54.000000,logout
user_0070,85.214.17.22,d1d171d844b0,Germany,0.0,677.83,USD,,,0,0,,PE_018069,2025-02-05 13:44:54.615209,deposit
user_0070,85.214.17.22,d1d171d844b0,Germany,0.0,0.0,USD,,,0,0,,PE_018068,2025-02-05 13:45:30.000000,logout
user_0227,85.214.105.44,e4f7bda18320,Germany,0.0,36.21,USD,,,0,0,,PE_014421,2025-02-05 13:48:18.409043,deposit
user_0227,85.214.105.44,e4f7bda18320,Germany,0.0,0.0,USD,,,0,0,,PE_014420,2025-02-05 13:51:19.000000,logout
user_0099,81.2.183.223,232b182d952d,UK,0.0,0.0,USD,,,0,0,,PE_014694,2025-02-05 13:52:36.000000,logout
user_0485,94.56.123.160,e0f30e6c959e,UAE,26.6,0.0,USD,success,,16,1,structuring,PE_002444,2025-02-05 13:53:06.000000,login
user_0368,94.56.229.178,aedf0cd4eda5,UAE,0.0,0.0,USD,,,0,0,,PE_015056,2025-02-05 13:54:58.000000,logout
user_0135,85.214.138.6,8a733180d225,Germany,13.0,0.0,USD,success,,13,0,,PE_022267,2025-02-05 14:02:49.000000,login
user_0202,210.171.139.29,c4f969c02736,Japan,12.7,0.0,USD,success,,12,0,,PE_007721,2025-02-05 14:08:16.000000,login
user_0016,103.4.94.246,58a697d7ec07,Australia,16.5,0.0,USD,success,,8,0,,PE_000707,2025-02-05 14:09:24.000000,login
user_0135,85.214.138.6,8a733180d225,Germany,0.0,0.0,USD,,,0,0,,PE_022269,2025-02-05 14:13:22.312087,document_upload
user_0135,85.214.138.6,8a733180d225,Germany,0.0,0.0,USD,,,0,0,,PE_022268,2025-02-05 14:15:49.000000,logout
user_0485,94.56.123.160,e0f30e6c959e,UAE,0.0,0.0,USD,,,0,1,structuring,PE_002445,2025-02-05 14:19:42.000000,logout
user_0202,210.171.139.29,c4f969c02736,Japan,0.0,0.0,USD,,,0,0,,PE_007722,2025-02-05 14:20:58.000000,logout
user_0016,103.4.94.246,58a697d7ec07,Australia,0.0,0.0,USD,,,0,0,,PE_000708,2025-02-05 14:25:54.000000,logout
user_0118,64.18.188.205,023260f9f8aa,US_West,5.4,0.0,USD,success,,9,0,,PE_026200,2025-02-05 14:33:40.000000,login
user_0118,64.18.188.205,023260f9f8aa,US_West,0.0,0.0,USD,,,0,0,,PE_026202,2025-02-05 14:38:18.912188,support_ticket
user_0118,64.18.188.205,023260f9f8aa,US_West,0.0,0.0,USD,,,0,0,,PE_026201,2025-02-05 14:39:04.000000,logout
user_0471,210.171.103.228,93f40fe94c70,Japan,7.6,0.0,USD,success,,15,1,single_instrument|volume_spike,PE_003997,2025-02-05 14:46:52.000000,login
user_0194,72.34.215.242,6e762aa4a66a,US_East,14.0,0.0,USD,success,,8,0,,PE_014380,2025-02-05 14:48:42.000000,login
user_0471,210.171.103.228,93f40fe94c70,Japan,0.0,0.0,USD,,,0,1,single_instrument|volume_spike,PE_003998,2025-02-05 14:54:28.000000,logout
user_0194,72.34.215.242,6e762aa4a66a,US_East,0.0,0.0,USD,,,0,0,,PE_014381,2025-02-05 15:02:42.000000,logout
user_0300,210.171.204.158,5dd3980d5af5,Japan,24.4,0.0,USD,success,,6,0,,PE_008418,2025-02-05 15:02:52.000000,login
user_0288,210.171.94.129,ffba892a0929,Japan,37.5,0.0,USD,success,,3,0,,PE_026496,2025-02-05 15:13:08.000000,login
user_0019,85.214.175.121,b6036119f9e2,Germany,8.8,0.0,USD,success,,4,0,,PE_009345,2025-02-05 15:14:33.000000,login
user_0379,210.171.63.237,bcbead4c5566,Japan,39.6,0.0,USD,success,,13,0,,PE_002224,2025-02-05 15:21:27.000000,login
user_0019,85.214.175.121,b6036119f9e2,Germany,0.0,0.0,USD,,,0,0,,PE_009346,2025-02-05 15:23:21.000000,logout
user_0322,85.214.231.60,22c9deda2283,Germany,7.1,0.0,USD,success,,11,0,,PE_004932,2025-02-05 15:23:43.000000,login
user_0300,210.171.204.158,5dd3980d5af5,Japan,0.0,0.0,USD,,,0,0,,PE_008419,2025-02-05 15:27:16.000000,logout
user_0251,94.56.142.226,a0ea9925c6b1,UAE,5.4,0.0,USD,success,,8,0,,PE_019593,2025-02-05 15:28:42.000000,login
user_0296,103.21.176.114,b1cf0741bed9,Singapore,23.0,0.0,USD,success,,15,0,,PE_009449,2025-02-05 15:29:04.000000,login
user_0322,85.214.231.60,22c9deda2283,Germany,0.0,0.0,USD,,,0,0,,PE_004933,2025-02-05 15:30:49.000000,logout
user_0251,94.56.142.226,a0ea9925c6b1,UAE,0.0,0.0,USD,,,0,0,,PE_019594,2025-02-05 15:34:06.000000,logout
user_0105,103.4.76.129,17b9c7fa989c,Australia,89.6,0.0,USD,success,,15,0,,PE_020928,2025-02-05 15:36:58.000000,login
user_0418,103.21.194.145,67fae700d586,Singapore,6.5,0.0,USD,success,,6,0,,PE_005905,2025-02-05 15:37:18.000000,login
user_0418,103.21.194.145,67fae700d586,Singapore,0.0,726.56,USD,,,0,0,,PE_005907,2025-02-05 15:39:59.961852,deposit
user_0305,103.21.206.112,bfbba61e40e0,Singapore,19.3,0.0,USD,success,,3,0,,PE_001578,2025-02-05 15:41:12.000000,login
user_0418,103.21.194.145,67fae700d586,Singapore,0.0,0.0,USD,,,0,0,,PE_005906,2025-02-05 15:43:48.000000,logout
user_0295,81.2.66.7,8def2bf09c7c,UK,34.5,0.0,USD,success,,17,0,,PE_007756,2025-02-05 15:47:30.000000,login
user_0296,103.21.176.114,b1cf0741bed9,Singapore,0.0,0.0,USD,,,0,0,,PE_009451,2025-02-05 15:48:08.679657,account_modification
user_0292,103.21.6.102,e2f4bdb4d9be,Singapore,2.1,0.0,USD,success,,16,0,,PE_006151,2025-02-05 15:48:10.000000,login
user_0292,103.21.6.102,e2f4bdb4d9be,Singapore,0.0,0.0,USD,,,0,0,,PE_006152,2025-02-05 15:50:16.000000,logout
user_0288,210.171.94.129,ffba892a0929,Japan,0.0,0.0,USD,,,0,0,,PE_026497,2025-02-05 15:50:38.000000,logout
user_0296,103.21.176.114,b1cf0741bed9,Singapore,0.0,0.0,USD,,,0,0,,PE_009450,2025-02-05 15:52:04.000000,logout
user_0305,103.21.206.112,bfbba61e40e0,Singapore,0.0,0.0,USD,,,0,0,,PE_001579,2025-02-05 16:00:30.000000,logout
user_0379,210.171.63.237,bcbead4c5566,Japan,0.0,0.0,USD,,,0,0,,PE_002225,2025-02-05 16:01:03.000000,logout
user_0035,103.21.89.111,e4176a240c22,Singapore,4.8,0.0,USD,success,,6,0,,PE_006054,2025-02-05 16:02:09.000000,login
user_0026,94.56.205.2,749b49945227,UAE,15.9,0.0,USD,success,,4,0,,PE_015748,2025-02-05 16:03:00.000000,login
user_0035,103.21.89.111,e4176a240c22,Singapore,0.0,0.0,USD,,verified,0,0,,PE_006056,2025-02-05 16:03:32.266435,kyc_change
user_0035,103.21.89.111,e4176a240c22,Singapore,0.0,0.0,USD,,,0,0,,PE_006057,2025-02-05 16:05:52.196149,document_upload
user_0018,72.34.203.49,3c0e9faa5d38,US_East,28.3,0.0,USD,success,,17,0,,PE_003768,2025-02-05 16:06:24.000000,login
user_0035,103.21.89.111,e4176a240c22,Singapore,0.0,0.0,USD,,,0,0,,PE_006055,2025-02-05 16:06:57.000000,logout
user_0012,72.34.114.227,f34e0424cae8,US_East,19.2,0.0,USD,success,,11,0,,PE_007618,2025-02-05 16:10:28.000000,login
user_0150,103.21.160.164,980dc4f26f5c,Singapore,6.1,0.0,USD,success,,14,0,,PE_026599,2025-02-05 16:11:45.000000,login
user_0062,210.171.193.106,02ee843d6372,Japan,26.6,0.0,USD,success,,10,0,,PE_001964,2025-02-05 16:12:35.000000,login
user_0295,81.2.66.7,8def2bf09c7c,UK,0.0,0.0,USD,,,0,0,,PE_007758,2025-02-05 16:12:45.374896,support_ticket
user_0412,64.18.88.169,d0d5ac86057e,US_West,7.8,0.0,USD,success,,11,0,,PE_024420,2025-02-05 16:14:49.000000,login
user_0241,64.18.214.56,aa2d8190b261,US_West,13.7,0.0,USD,success,,17,0,,PE_005434,2025-02-05 16:15:29.000000,login
user_0150,103.21.160.164,980dc4f26f5c,Singapore,0.0,0.0,USD,,,0,0,,PE_026600,2025-02-05 16:17:51.000000,logout
user_0026,94.56.205.2,749b49945227,UAE,0.0,0.0,USD,,,0,0,,PE_015749,2025-02-05 16:18:54.000000,logout
user_0412,64.18.88.169,d0d5ac86057e,US_West,0.0,302.38,USD,,,0,0,,PE_024422,2025-02-05 16:21:01.184953,withdrawal
user_0295,81.2.66.7,8def2bf09c7c,UK,0.0,0.0,USD,,,0,0,,PE_007757,2025-02-05 16:22:00.000000,logout
user_0412,64.18.88.169,d0d5ac86057e,US_West,0.0,0.0,USD,,,0,0,,PE_024421,2025-02-05 16:22:37.000000,logout
user_0463,210.171.1.141,120377d8b058,Japan,15.5,0.0,USD,success,,6,1,rapid_kyc_withdrawal,PE_005115,2025-02-05 16:24:16.000000,login
user_0048,64.18.174.161,c09d47173572,US_West,11.2,0.0,USD,success,,17,0,,PE_012310,2025-02-05 16:29:07.000000,login
user_0161,210.171.217.123,26dd90367c0b,Japan,10.8,0.0,USD,success,,14,0,,PE_025995,2025-02-05 16:29:08.000000,login
user_0241,64.18.214.56,aa2d8190b261,US_West,0.0,0.0,USD,,,0,0,,PE_005435,2025-02-05 16:29:11.000000,logout
user_0012,72.34.114.227,f34e0424cae8,US_East,0.0,0.0,USD,,,0,0,,PE_007619,2025-02-05 16:29:40.000000,logout
user_0018,72.34.203.49,3c0e9faa5d38,US_East,0.0,0.0,USD,,,0,0,,PE_003769,2025-02-05 16:34:42.000000,logout
user_0048,64.18.174.161,c09d47173572,US_West,0.0,0.0,USD,,,0,0,,PE_012312,2025-02-05 16:35:56.595578,support_ticket
user_0161,210.171.217.123,26dd90367c0b,Japan,0.0,0.0,USD,,,0,0,,PE_025997,2025-02-05 16:38:33.117050,support_ticket
user_0062,210.171.193.106,02ee843d6372,Japan,0.0,0.0,USD,,,0,0,,PE_001965,2025-02-05 16:39:11.000000,logout
user_0463,210.171.1.141,120377d8b058,Japan,0.0,0.0,USD,,,0,1,rapid_kyc_withdrawal,PE_005116,2025-02-05 16:39:46.000000,logout
user_0161,210.171.217.123,26dd90367c0b,Japan,0.0,0.0,USD,,,0,0,,PE_025996,2025-02-05 16:39:56.000000,logout
user_0048,64.18.174.161,c09d47173572,US_West,0.0,0.0,USD,,,0,0,,PE_012311,2025-02-05 16:40:19.000000,logout
user_0404,210.171.16.44,59871e6afd5d,Japan,30.5,0.0,USD,success,,11,0,,PE_012369,2025-02-05 16:42:19.000000,login
user_0017,85.214.231.95,468806cfa7d4,Germany,3.8,0.0,USD,success,,17,0,,PE_015163,2025-02-05 16:54:03.000000,login
user_0017,85.214.231.95,468806cfa7d4,Germany,0.0,0.0,USD,,,0,0,,PE_015164,2025-02-05 16:57:51.000000,logout
user_0038,94.56.218.72,53370df4e839,UAE,6.3,0.0,USD,success,,9,0,,PE_010572,2025-02-05 17:01:16.000000,login
user_0355,210.171.219.121,a9037e91cc57,Japan,9.4,0.0,USD,success,,3,0,,PE_021656,2025-02-05 17:02:39.000000,login
user_0105,103.4.76.129,17b9c7fa989c,Australia,0.0,0.0,USD,,,0,0,,PE_020929,2025-02-05 17:06:34.000000,logout
user_0038,94.56.218.72,53370df4e839,UAE,0.0,0.0,USD,,,0,0,,PE_010573,2025-02-05 17:07:34.000000,logout
user_0025,64.18.162.36,7ffd8600b586,US_West,52.4,0.0,USD,success,,9,0,,PE_008340,2025-02-05 17:11:30.000000,login
user_0355,210.171.219.121,a9037e91cc57,Japan,0.0,0.0,USD,,,0,0,,PE_021657,2025-02-05 17:12:03.000000,logout
user_0404,210.171.16.44,59871e6afd5d,Japan,0.0,0.0,USD,,,0,0,,PE_012370,2025-02-05 17:12:49.000000,logout
user_0064,64.18.168.37,b3caeb988018,US_West,10.5,0.0,USD,success,,7,0,,PE_018258,2025-02-05 17:13:23.000000,login
user_0377,103.21.233.122,e1fda2259140,Singapore,13.6,0.0,USD,success,,5,0,,PE_023907,2025-02-05 17:20:45.000000,login
user_0025,64.18.162.36,7ffd8600b586,US_West,0.0,701.89,USD,,,0,0,,PE_008342,2025-02-05 17:23:45.824982,deposit
user_0064,64.18.168.37,b3caeb988018,US_West,0.0,0.0,USD,,,0,0,,PE_018259,2025-02-05 17:23:53.000000,logout
user_0186,94.56.162.69,eebe53021bb0,UAE,16.0,0.0,USD,success,,3,0,,PE_024278,2025-02-05 17:24:36.000000,login
user_0377,103.21.233.122,e1fda2259140,Singapore,0.0,0.0,USD,,,0,0,,PE_023909,2025-02-05 17:28:21.666913,account_modification
user_0297,85.214.37.153,80e29d17a291,Germany,13.5,0.0,USD,success,,9,0,,PE_017095,2025-02-05 17:32:30.000000,login
user_0377,103.21.233.122,e1fda2259140,Singapore,0.0,0.0,USD,,,0,0,,PE_023908,2025-02-05 17:34:21.000000,logout
user_0025,64.18.162.36,7ffd8600b586,US_West,0.0,0.0,USD,,verified,0,0,,PE_008343,2025-02-05 17:39:49.060467,kyc_change
user_0186,94.56.162.69,eebe53021bb0,UAE,0.0,0.0,USD,,,0,0,,PE_024279,2025-02-05 17:40:36.000000,logout
user_0297,85.214.37.153,80e29d17a291,Germany,0.0,0.0,USD,,,0,0,,PE_017096,2025-02-05 17:46:00.000000,logout
user_0239,103.21.200.156,acc5767ca86e,Singapore,45.4,0.0,USD,success,,3,0,,PE_020873,2025-02-05 17:47:02.000000,login
user_0330,210.171.115.101,7394d34c1496,Japan,2.6,0.0,USD,success,,16,0,,PE_025094,2025-02-05 17:52:48.000000,login
user_0316,81.2.113.209,b6c0a6bbd8f5,UK,7.0,0.0,USD,success,,12,0,,PE_027241,2025-02-05 17:55:08.000000,login
user_0330,210.171.115.101,7394d34c1496,Japan,0.0,0.0,USD,,,0,0,,PE_025095,2025-02-05 17:55:24.000000,logout
user_0427,64.18.120.224,86b59b2f6dd8,US_West,14.5,0.0,USD,success,,15,1,latency_arbitrage|rapid_kyc_withdrawal,PE_020512,2025-02-05 18:00:06.000000,login
user_0316,81.2.113.209,b6c0a6bbd8f5,UK,0.0,0.0,USD,,,0,0,,PE_027242,2025-02-05 18:02:08.000000,logout
user_0025,64.18.162.36,7ffd8600b586,US_West,0.0,0.0,USD,,,0,0,,PE_008341,2025-02-05 18:03:54.000000,logout
user_0281,72.34.69.62,998f91c3b340,US_East,11.0,0.0,USD,success,,3,0,,PE_021247,2025-02-05 18:12:46.000000,login
user_0427,64.18.120.224,86b59b2f6dd8,US_West,0.0,0.0,USD,,,0,1,latency_arbitrage|rapid_kyc_withdrawal,PE_020513,2025-02-05 18:14:36.000000,logout
user_0182,94.56.184.23,71f72ccd484e,UAE,43.5,0.0,USD,success,,4,0,,PE_002931,2025-02-05 18:14:44.000000,login
user_0281,72.34.69.62,998f91c3b340,US_East,0.0,0.0,USD,,,0,0,,PE_021249,2025-02-05 18:22:36.177049,account_modification
user_0281,72.34.69.62,998f91c3b340,US_East,0.0,0.0,USD,,,0,0,,PE_021248,2025-02-05 18:23:46.000000,logout
user_0481,103.4.155.93,069a1847f96f,Australia,0.6,0.0,USD,success,,45,1,bot_behavior|deposit_withdraw_abuse,PE_010415,2025-02-05 18:26:23.000000,login
user_0481,103.4.155.93,069a1847f96f,Australia,0.0,0.0,USD,,,0,1,bot_behavior|deposit_withdraw_abuse,PE_010416,2025-02-05 18:26:59.000000,logout
user_0290,72.34.140.79,f866cb04d146,US_East,28.8,0.0,USD,success,,5,0,,PE_027053,2025-02-05 18:29:53.000000,login
user_0013,210.171.194.50,59fd672d8757,Japan,9.2,0.0,USD,success,,11,0,,PE_022013,2025-02-05 18:30:12.000000,login
user_0239,103.21.200.156,acc5767ca86e,Singapore,0.0,0.0,USD,,,0,0,,PE_020874,2025-02-05 18:32:26.000000,logout
user_0013,210.171.194.50,59fd672d8757,Japan,0.0,0.0,USD,,,0,0,,PE_022014,2025-02-05 18:39:24.000000,logout
user_0465,64.18.161.127,2e3c1a49f4dc,US_West,28.7,0.0,USD,success,,10,1,deposit_withdraw_abuse|latency_arbitrage,PE_020757,2025-02-05 18:41:10.000000,login
user_0051,81.2.126.178,0f2248da6dbc,UK,20.6,0.0,USD,success,,11,0,,PE_011457,2025-02-05 18:46:13.000000,login
user_0182,94.56.184.23,71f72ccd484e,UAE,0.0,0.0,USD,,,0,0,,PE_002933,2025-02-05 18:52:05.090796,account_modification
user_0182,94.56.184.23,71f72ccd484e,UAE,0.0,0.0,USD,,,0,0,,PE_002932,2025-02-05 18:58:14.000000,logout
user_0290,72.34.140.79,f866cb04d146,US_East,0.0,0.0,USD,,,0,0,,PE_027054,2025-02-05 18:58:41.000000,logout
user_0350,103.21.7.77,ae66ee8e0bcc,Singapore,31.1,0.0,USD,success,,12,0,,PE_020820,2025-02-05 19:04:21.000000,login
user_0350,103.21.7.77,ae66ee8e0bcc,Singapore,0.0,0.0,USD,,,0,0,,PE_020822,2025-02-05 19:06:11.229311,account_modification
user_0051,81.2.126.178,0f2248da6dbc,UK,0.0,0.0,USD,,,0,0,,PE_011458,2025-02-05 19:06:49.000000,logout
user_0465,64.18.161.127,2e3c1a49f4dc,US_West,0.0,0.0,USD,,,0,1,deposit_withdraw_abuse|latency_arbitrage,PE_020758,2025-02-05 19:09:52.000000,logout
user_0326,94.56.178.228,2d27cc70e9f0,UAE,14.2,0.0,USD,success,,8,0,,PE_009391,2025-02-05 19:19:30.000000,login
user_0430,103.21.53.168,2eb599f6268a,Japan,12.9,0.0,USD,success,,14,1,deposit_withdraw_abuse|ip_hub|multi_ip_login,PE_008477,2025-02-05 19:27:56.000000,login
user_0104,81.2.5.173,f7d19f10af95,UK,15.4,0.0,USD,success,,9,0,,PE_016330,2025-02-05 19:28:09.000000,login
user_0326,94.56.178.228,2d27cc70e9f0,UAE,0.0,0.0,USD,,,0,0,,PE_009392,2025-02-05 19:33:42.000000,logout
user_0376,103.21.59.82,48aae9bb39ee,Singapore,17.4,0.0,USD,success,,8,0,,PE_020462,2025-02-05 19:33:50.000000,login
user_0090,64.18.24.191,a97dde0d618f,US_West,9.7,0.0,USD,success,,4,0,,PE_016103,2025-02-05 19:35:15.000000,login
user_0350,103.21.7.77,ae66ee8e0bcc,Singapore,0.0,0.0,USD,,,0,0,,PE_020821,2025-02-05 19:35:27.000000,logout
user_0276,85.214.234.39,b8a4d92a6008,Germany,5.6,0.0,USD,success,,15,0,,PE_008214,2025-02-05 19:36:17.000000,login
user_0430,103.21.53.168,2eb599f6268a,Japan,0.0,0.0,USD,,,0,1,deposit_withdraw_abuse|ip_hub|multi_ip_login,PE_008478,2025-02-05 19:40:50.000000,logout
user_0276,85.214.234.39,b8a4d92a6008,Germany,0.0,0.0,USD,,,0,0,,PE_008215,2025-02-05 19:41:53.000000,logout
user_0104,81.2.5.173,f7d19f10af95,UK,0.0,736.24,USD,,,0,0,,PE_016332,2025-02-05 19:43:08.138614,deposit
user_0104,81.2.5.173,f7d19f10af95,UK,0.0,0.0,USD,,,0,0,,PE_016331,2025-02-05 19:43:33.000000,logout
